FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,MW,Year,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,TGD,Prob_D,Elo_Before_Home,Elo_Before_Away,Days_D,form_diff,SP_diff,Overall_diff,Attack_diff,Midfield_diff,Defence_diff
H,12.0,14.0,6.0,3.0,16.0,15.0,4.0,6.0,0.0,1.0,0.0,1.0,5.788333333333334,4.393333333333333,1.54,6.23,4.6,1.57,3,2023,1.77,2.32,1.68,2.21,0,0.24799478952477588,1009.5693350797778,1010.14387184166,1.0,-0.17999999999999994,0.0,-7,-7,-5,-8
A,6.0,9.0,1.0,3.0,11.0,15.0,2.0,5.0,2.0,3.0,0.0,0.0,1.84,3.8816666666666664,3.9783333333333335,1.87,4.09,4.12,3,2023,1.67,2.39,1.63,2.29,1,0.2465789867860092,985.6471999915343,980.4306649202222,0.0,0.08999999999999997,0.0,3,1,6,1
H,12.0,17.0,4.0,5.0,11.0,7.0,6.0,8.0,3.0,1.0,0.0,0.0,5.14,4.335,1.5933333333333335,5.39,4.4,1.64,3,2023,1.55,2.69,1.5,2.58,-5,0.2539026408113929,965.7193592082999,999.7842666694885,2.0,-0.51,-0.3333333333333333,-2,-3,3,-4
D,12.0,21.0,6.0,10.0,14.0,7.0,5.0,5.0,4.0,2.0,0.0,0.0,8.405,5.003333333333333,1.36,9.43,5.22,1.38,3,2023,1.75,2.42,1.65,2.26,-4,0.2528815935799697,1014.9280491829095,1040.0,0.0,-0.3899999999999999,-0.33333333333333337,-5,-6,-7,-3
H,11.0,20.0,4.0,3.0,10.0,8.0,8.0,6.0,2.0,2.0,0.0,0.0,1.3999999999999997,4.781666666666667,7.95,1.43,4.94,8.5,3,2023,1.76,2.21,1.73,2.14,4,0.24188849191599487,1019.85612815834,990.14387184166,-1.0,0.6900000000000001,0.5,3,7,2,3
A,13.0,11.0,3.0,2.0,10.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,2.29,3.3949999999999996,3.111666666666667,2.35,3.52,3.22,3,2023,2.01,1.93,1.96,1.85,-4,0.2528815935799697,975.0,1010.0719508170905,-1.0,-0.81,-0.6666666666666666,1,3,2,0
H,22.0,11.0,8.0,3.0,6.0,12.0,9.0,2.0,2.0,3.0,0.0,0.0,1.31,5.596666666666667,9.291666666666666,1.35,5.83,10.0,4,2023,1.54,2.75,1.49,2.62,6,0.23840775135150963,1047.0971088083138,1010.5579663600134,0.0,0.6000000000000001,0.4444444444444444,6,3,8,6
A,9.0,7.0,3.0,2.0,10.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,2.276666666666667,3.401666666666666,3.143333333333333,2.41,3.41,3.2,4,2023,1.94,2.01,1.88,1.95,2,0.2450883375885501,979.7153847835108,961.5090555882423,1.0,0.627,0.3333333333333333,1,1,-1,1
D,19.0,14.0,5.0,7.0,8.0,8.0,8.0,5.0,2.0,2.0,0.0,0.0,2.033333333333333,3.423333333333334,3.723333333333333,2.1,3.5,3.84,4,2023,2.11,1.85,2.04,1.8,5,0.24018241989943095,1013.5788025900266,980.0738987149792,0.0,0.5730000000000001,0.3333333333333333,-1,-3,-1,0
H,13.0,10.0,4.0,2.0,10.0,14.0,5.0,3.0,2.0,3.0,0.0,0.0,1.8849999999999998,3.6866666666666674,3.9066666666666663,1.93,3.8,4.24,4,2023,1.91,2.08,1.82,2.01,-1,0.24933431122719324,1023.5628952288482,1029.6024080442135,0.0,-0.06299999999999994,0.0,2,0,1,4
H,7.0,17.0,3.0,5.0,10.0,7.0,3.0,11.0,1.0,2.0,1.0,0.0,1.415,4.793333333333334,7.3183333333333325,1.45,5.0,7.66,4,2023,1.71,2.39,1.64,2.28,1,0.2465789867860092,990.1107988772245,975.497067324283,-1.0,0.51,0.3333333333333333,4,5,1,6
H,19.0,5.0,12.0,2.0,6.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,1.1016666666666668,10.08,25.018333333333334,1.13,10.5,29.0,4,2023,1.4,3.31,1.36,3.16,4,0.24188849191599487,988.8069295763164,972.2556912001519,-2.0,0.36000000000000004,-0.1111111111111111,10,9,8,12
H,18.0,2.0,5.0,2.0,14.0,8.0,6.0,1.0,1.0,2.0,0.0,0.0,1.1833333333333333,7.291666666666667,14.46,1.2,7.5,17.0,4,2023,1.5,2.87,1.45,2.77,6,0.23840775135150963,1039.6398106331533,1000.6442501811817,-1.0,0.69,0.33333333333333337,9,9,11,7
A,17.0,18.0,1.0,7.0,11.0,13.0,6.0,1.0,6.0,1.0,0.0,0.0,6.941666666666666,4.471666666666667,1.4533333333333331,7.15,4.63,1.49,4,2023,1.79,2.2,1.74,2.12,-5,0.2539026408113929,994.7821996508397,1029.003019388684,0.0,-0.6990000000000001,-0.33333333333333337,-4,-9,-4,-2
A,17.0,11.0,5.0,6.0,4.0,14.0,5.0,3.0,0.0,3.0,0.0,0.0,4.239999999999999,3.983333333333333,1.7916666666666667,4.33,4.0,1.85,4,2023,1.66,2.5,1.59,2.39,2,0.2450883375885501,990.5807975874735,976.696696301472,2.0,0.029999999999999916,0.1111111111111111,-7,-5,-10,-6
D,10.0,21.0,4.0,6.0,10.0,11.0,4.0,13.0,2.0,1.0,0.0,0.0,2.7016666666666667,3.233333333333333,2.69,2.76,3.32,2.79,4,2023,2.19,1.84,2.11,1.75,-4,0.2528815935799697,980.996980611316,1015.2882385497562,1.0,-0.9630000000000001,-0.4444444444444445,-2,-2,-2,-4
H,22.0,4.0,9.0,3.0,10.0,14.0,10.0,3.0,2.0,3.0,0.0,0.0,1.4533333333333334,4.511666666666667,6.87,1.5,4.67,7.5,5,2023,1.82,2.17,1.75,2.11,12,0.22641776700237176,1056.049287985478,969.1918436281417,1.0,1.5579999999999998,0.75,3,3,6,2
D,5.0,17.0,2.0,4.0,12.0,12.0,2.0,5.0,2.0,1.0,0.0,0.0,3.4866666666666664,3.3299999999999996,2.1283333333333334,3.52,3.43,2.24,5,2023,2.18,1.81,2.11,1.75,-12,0.25867340261546834,924.6358056619081,981.4888752825282,1.0,0.262,0.08333333333333334,-4,-2,-5,-3
D,13.0,9.0,4.0,3.0,11.0,8.0,4.0,6.0,1.0,2.0,0.0,0.0,2.085,3.3866666666666663,3.6633333333333336,2.11,3.47,3.83,5,2023,2.17,1.84,2.09,1.77,-5,0.2539026408113929,987.3207897386845,1013.0981174140406,0.0,-0.35400000000000004,-0.08333333333333337,1,2,1,0
H,10.0,7.0,3.0,4.0,9.0,11.0,3.0,3.0,2.0,1.0,0.0,0.0,3.168333333333333,3.3066666666666666,2.323333333333333,3.26,3.44,2.38,5,2023,2.08,1.9,2.01,1.83,-4,0.2528815935799697,1001.6057871828493,1033.736708874175,0.0,-1.189,-0.4166666666666667,-1,4,-1,-3
D,14.0,7.0,5.0,2.0,10.0,9.0,10.0,2.0,3.0,3.0,0.0,0.0,2.1350000000000002,3.5016666666666665,3.3966666666666665,2.16,3.61,3.53,5,2023,1.91,2.07,1.84,1.99,5,0.24018241989943095,1019.4285943988866,980.5545838909652,0.0,0.8840000000000001,0.41666666666666674,-1,-2,0,-2
A,10.0,9.0,2.0,2.0,7.0,15.0,1.0,3.0,1.0,3.0,0.0,0.0,3.375,3.735,2.043333333333333,3.45,3.86,2.11,5,2023,1.71,2.42,1.63,2.3,-1,0.24933431122719324,965.9174364550341,987.0961002749847,0.0,-0.719,-0.4166666666666667,-4,-4,-4,-5
H,23.0,5.0,6.0,2.0,9.0,10.0,13.0,0.0,0.0,2.0,0.0,0.0,1.3066666666666666,5.6066666666666665,9.541666666666666,1.33,5.89,10.0,5,2023,1.52,2.72,1.49,2.61,6,0.23840775135150963,1036.4268151145602,1014.796343878544,1.0,0.025000000000000022,-0.08333333333333331,4,5,1,5
H,17.0,8.0,9.0,1.0,9.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0683333333333334,12.405000000000001,30.01,1.08,13.43,34.0,5,2023,1.27,4.33,1.24,4.07,11,0.22856658453585282,1052.9632710756505,981.2548719755292,1.0,1.499,0.5,8,10,11,6
H,9.0,10.0,7.0,4.0,15.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0,5.296666666666667,4.031666666666666,1.635,5.5,4.24,1.67,5,2023,1.81,2.17,1.75,2.11,-2,0.2505961674670044,980.1813936139608,999.6904297464733,0.0,-0.5990000000000001,-0.25000000000000006,-7,-6,-7,-7
D,14.0,13.0,4.0,4.0,10.0,9.0,3.0,4.0,2.0,5.0,0.0,0.0,3.5866666666666673,3.673333333333334,1.9733333333333334,3.7,3.84,2.04,5,2023,1.81,2.17,1.75,2.1,-10,0.2577450794757256,972.0325967436114,1042.5303470639944,0.0,-1.4,-0.5833333333333334,-3,-6,-1,-1
D,3.0,13.0,1.0,4.0,7.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,8.583333333333334,5.455000000000001,1.3266666666666667,9.25,5.98,1.35,6,2023,1.57,2.66,1.52,2.54,-19,0.25905610325733963,961.640990966483,1080.8403584188657,0.0,-1.92,-0.6666666666666667,-6,-6,-9,-4
H,14.0,17.0,8.0,6.0,8.0,9.0,2.0,6.0,2.0,2.0,0.0,0.0,2.135,3.5399999999999996,3.2983333333333333,2.21,3.6,3.44,6,2023,1.79,2.17,1.75,2.1,0,0.24799478952477588,1012.7278310279445,1018.8714753392841,0.0,-0.15200000000000002,-0.1333333333333333,0,-1,-1,2
H,23.0,6.0,11.0,4.0,6.0,8.0,10.0,1.0,1.0,1.0,0.0,0.0,1.8483333333333334,3.5383333333333327,4.408333333333332,1.9,3.63,4.85,6,2023,2.04,1.95,1.97,1.86,8,0.23465944949055553,1022.8145341049802,956.5262535125969,2.0,1.7870000000000001,0.6,-1,-2,-3,2
H,8.0,6.0,3.0,3.0,6.0,11.0,10.0,3.0,4.0,2.0,0.0,0.0,1.5333333333333332,4.3116666666666665,5.953333333333333,1.58,4.5,6.25,6,2023,1.81,2.2,1.74,2.12,2,0.2450883375885501,989.1295039571007,973.0334428681757,1.0,1.052,0.2,4,4,2,4
D,14.0,23.0,3.0,8.0,7.0,11.0,7.0,9.0,2.0,2.0,0.0,0.0,7.68,4.951666666666667,1.3983333333333332,8.5,5.21,1.41,6,2023,1.63,2.51,1.58,2.4,-11,0.25825367230956514,981.1117029505677,1045.805043227808,1.0,-1.26,-0.3333333333333333,-8,-7,-5,-9
H,10.0,16.0,6.0,3.0,13.0,9.0,2.0,5.0,3.0,3.0,0.0,0.0,2.5500000000000003,3.521666666666667,2.646666666666667,2.7,3.58,2.7,6,2023,1.77,2.28,1.7,2.18,-11,0.25825367230956514,996.4872832174219,1063.6001406471369,-1.0,-1.5299999999999998,-0.4,0,-1,0,0
D,23.0,19.0,6.0,9.0,19.0,12.0,13.0,5.0,2.0,1.0,0.0,0.0,2.025,3.4150000000000005,3.7566666666666664,2.1,3.5,3.89,6,2023,2.16,1.85,2.05,1.79,3,0.24352432716659092,1005.4181157652962,987.6910761247807,-1.0,0.313,0.06666666666666671,4,3,4,4
A,11.0,8.0,3.0,3.0,13.0,10.0,4.0,6.0,2.0,1.0,0.0,0.0,1.9916666666666665,3.426666666666667,3.8499999999999996,2.05,3.51,4.0,6,2023,2.18,1.8,2.1,1.75,5,0.24018241989943095,953.3777846323139,925.4467617127607,0.0,-0.326,0.0,3,0,3,4
H,23.0,9.0,10.0,3.0,9.0,6.0,10.0,3.0,3.0,4.0,0.0,0.0,1.4799999999999998,4.509999999999999,6.418333333333333,1.52,4.63,6.51,6,2023,1.66,2.43,1.62,2.32,5,0.24018241989943095,1041.5295009394301,1012.5279619520442,-1.0,0.017000000000000126,0.19999999999999996,5,5,4,4
H,7.0,12.0,2.0,1.0,10.0,14.0,5.0,6.0,4.0,2.0,0.0,0.0,2.208333333333333,3.3683333333333336,3.2933333333333334,2.3,3.41,3.41,6,2023,2.1,1.87,2.02,1.81,0,0.24799478952477588,980.6779192316756,990.7423194033335,-1.0,-0.979,-0.26666666666666666,3,1,4,1
H,15.0,8.0,5.0,5.0,5.0,12.0,5.0,1.0,0.0,2.0,0.0,0.0,1.3416666666666668,4.8933333333333335,9.35,1.38,5.01,10.0,7,2023,1.88,2.08,1.82,2.02,9,0.23268936205266813,1045.738154097846,982.0321023046217,-1.0,2.6350000000000002,0.5333333333333334,6,5,8,5
A,14.0,16.0,3.0,6.0,11.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,5.984999999999999,4.161666666666666,1.5566666666666666,6.5,4.37,1.6,7,2023,1.87,2.1,1.8,2.04,-19,0.25905610325733963,936.248953766485,1039.0443111496013,1.0,-1.5390000000000001,-0.39999999999999997,-3,0,-4,-5
D,10.0,15.0,5.0,4.0,9.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0,4.508333333333333,3.678333333333334,1.7916666666666667,4.62,3.87,1.82,7,2023,1.98,1.96,1.93,1.9,-2,0.2505961674670044,987.9459675846612,1014.3492697667126,1.0,-1.462,-0.4,-6,-5,-8,-5
H,8.0,20.0,3.0,10.0,12.0,16.0,5.0,7.0,4.0,3.0,0.0,1.0,3.296666666666667,3.4749999999999996,2.1683333333333334,3.43,3.6,2.21,7,2023,1.88,2.08,1.82,2.01,1,0.2465789867860092,1003.36075999476,998.6665532412547,0.0,-0.08899999999999997,0.0,-6,-3,-5,-7
H,21.0,13.0,6.0,1.0,11.0,13.0,11.0,4.0,1.0,4.0,0.0,0.0,1.7166666666666666,3.7449999999999997,5.021666666666667,1.75,3.97,5.25,7,2023,2.03,1.94,1.96,1.88,10,0.23065777084398498,998.5178556002147,942.5755925785896,0.0,0.859,0.06666666666666665,-2,0,0,-3
A,9.0,15.0,4.0,5.0,10.0,14.0,4.0,8.0,2.0,0.0,1.0,0.0,2.555,3.35,2.7783333333333338,2.68,3.4,2.82,7,2023,2.02,1.97,1.94,1.89,-3,0.25177902346421743,940.2964764679759,963.2921274858617,-1.0,-0.04999999999999993,-0.26666666666666666,-1,-2,2,-3
H,15.0,4.0,6.0,1.0,13.0,14.0,5.0,2.0,2.0,3.0,0.0,0.0,1.4799999999999998,4.501666666666667,6.488333333333333,1.5,4.75,7.0,7,2023,1.8,2.2,1.73,2.14,10,0.23065777084398498,1044.8846438737542,990.967514956334,0.0,0.7080000000000001,0.1333333333333333,6,7,3,9
H,16.0,9.0,6.0,3.0,10.0,14.0,8.0,3.0,1.0,2.0,0.0,0.0,1.3616666666666666,5.221666666666667,8.133333333333333,1.39,5.58,8.5,7,2023,1.56,2.61,1.53,2.51,7,0.23656617918391817,1079.189221899487,1050.6967028967144,0.0,-0.31799999999999984,0.0,4,1,7,4
A,7.0,11.0,1.0,5.0,14.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0,2.9183333333333334,3.2566666666666664,2.4650000000000003,3.05,3.36,2.5,7,2023,2.13,1.83,2.06,1.77,-9,0.2571485348086478,980.452723678675,1033.0814507670138,0.0,-0.11499999999999999,-0.06666666666666665,0,2,-1,-1
A,7.0,15.0,2.0,8.0,11.0,12.0,7.0,6.0,2.0,1.0,0.0,0.0,3.5133333333333336,3.36,2.1333333333333333,3.63,3.5,2.15,7,2023,2.23,1.79,2.14,1.73,-6,0.25484097628647767,963.4963935840217,1005.1632243054157,0.0,-0.911,0.0,-2,-1,-1,-2
H,11.0,7.0,3.0,1.0,13.0,13.0,6.0,3.0,3.0,1.0,0.0,0.0,2.0816666666666666,3.4949999999999997,3.516666666666666,2.14,3.62,3.6,8,2023,1.89,2.03,1.84,1.99,1,0.2465789867860092,972.6312242350867,967.7076678746337,20.0,-0.89,-0.13333333333333336,4,3,4,4
A,5.0,13.0,2.0,7.0,10.0,10.0,3.0,3.0,0.0,2.0,0.0,0.0,4.265000000000001,3.83,1.7966666666666666,4.46,3.98,1.83,8,2023,1.72,2.28,1.68,2.21,-3,0.25177902346421743,1045.8265065710552,1066.204826923563,14.0,-1.181,-0.2666666666666667,-7,-8,-9,-5
H,11.0,11.0,5.0,3.0,13.0,20.0,1.0,4.0,1.0,2.0,0.0,0.0,1.4433333333333334,4.323333333333333,7.495,1.47,4.51,8.0,8,2023,1.95,2.01,1.89,1.92,10,0.23065777084398498,1049.7313988751125,988.3252118561954,-36.0,1.998,0.4,1,-1,1,2
D,12.0,7.0,3.0,4.0,6.0,17.0,3.0,5.0,1.0,4.0,0.0,0.0,2.2433333333333336,3.4099999999999997,3.233333333333334,2.35,3.51,3.4,8,2023,2.0,1.99,1.91,1.92,-13,0.2590034042936496,988.8016551516929,1057.57536250382,48.0,-0.126,-0.2666666666666666,-2,-2,0,-3
H,7.0,14.0,2.0,4.0,8.0,11.0,5.0,14.0,3.0,1.0,0.0,0.0,2.923333333333334,3.2816666666666667,2.473333333333333,3.0,3.39,2.57,8,2023,2.11,1.84,2.03,1.8,3,0.24352432716659092,961.565429478905,941.4802716179785,-35.0,-0.562,0.0,-2,-1,-3,-2
D,24.0,8.0,7.0,2.0,7.0,11.0,6.0,5.0,1.0,3.0,0.0,0.0,1.4633333333333332,4.713333333333334,6.323333333333333,1.48,5.0,6.69,8,2023,1.63,2.46,1.6,2.37,-1,0.24933431122719324,1013.9700254951783,1006.9214798042337,-34.0,0.5469999999999999,0.4,7,6,8,7
D,20.0,10.0,7.0,3.0,10.0,11.0,8.0,1.0,2.0,2.0,0.0,0.0,1.455,4.37,7.333333333333333,1.5,4.56,7.5,8,2023,1.87,2.06,1.82,2.01,20,0.20740678448968664,1027.1793462714588,925.5618660409739,1.0,0.9770000000000001,0.13333333333333336,6,4,7,7
A,11.0,15.0,3.0,7.0,11.0,10.0,2.0,10.0,2.0,4.0,0.0,0.0,2.7533333333333334,3.3633333333333333,2.5733333333333337,2.82,3.43,2.67,8,2023,1.93,2.0,1.88,1.94,-12,0.25867340261546834,934.1719683745706,1013.2256580843218,82.0,-1.6159999999999999,-0.5333333333333333,1,-4,0,2
H,16.0,19.0,11.0,7.0,9.0,9.0,6.0,1.0,1.0,2.0,0.0,0.0,1.4749999999999999,4.526666666666666,6.59,1.52,4.7,7.04,8,2023,1.65,2.52,1.59,2.39,14,0.22195537280034086,1036.9240735702704,930.9573797187509,-75.0,2.046,0.6666666666666666,3,7,0,3
A,6.0,16.0,1.0,7.0,7.0,9.0,5.0,7.0,2.0,1.0,1.0,0.0,9.216666666666667,5.336666666666666,1.3250000000000002,9.5,5.52,1.36,8,2023,1.64,2.47,1.58,2.39,-19,0.25905610325733963,978.276796326268,1092.961851225931,41.0,-2.011,-0.39999999999999997,-7,-8,-9,-7
H,22.0,7.0,9.0,3.0,10.0,10.0,5.0,2.0,2.0,1.0,0.0,1.0,2.063333333333333,3.6500000000000004,3.4283333333333332,2.13,3.75,3.57,9,2023,1.77,2.28,1.71,2.16,5,0.24018241989943095,1085.0330998712316,1054.527109610139,-1.0,1.1550000000000002,0.13333333333333341,1,-2,4,2
D,7.0,13.0,1.0,4.0,11.0,10.0,7.0,8.0,1.0,2.0,0.0,0.0,3.316666666666667,3.3983333333333334,2.1833333333333336,3.45,3.49,2.25,9,2023,2.05,1.89,1.99,1.84,-20,0.25873739364162945,926.9839387136718,1026.9982336233866,1.0,-1.072,-0.2,-1,1,-2,-3
A,7.0,13.0,3.0,3.0,11.0,13.0,5.0,2.0,1.0,3.0,0.0,0.0,4.236666666666667,3.5516666666666663,1.865,4.42,3.6,1.93,9,2023,2.12,1.83,2.04,1.79,-1,0.24933431122719324,980.0744479145453,989.778660938169,-20.0,-1.4340000000000002,-0.26666666666666666,-6,-6,-5,-6
A,3.0,19.0,1.0,10.0,9.0,10.0,1.0,8.0,2.0,0.0,1.0,0.0,3.018333333333333,3.395,2.3416666666666663,3.11,3.57,2.38,9,2023,1.93,2.03,1.88,1.94,-3,0.25177902346421743,1020.9887800255972,1025.757273598761,1.0,0.968,0.19999999999999996,-4,0,-4,-5
D,9.0,19.0,1.0,7.0,23.0,12.0,2.0,9.0,3.0,2.0,1.0,0.0,2.35,3.4149999999999996,2.973333333333334,2.43,3.45,3.12,9,2023,1.89,2.09,1.82,2.01,4,0.24188849191599487,1007.0229026166745,982.4895223770304,113.0,0.742,-0.13333333333333336,-4,-4,-2,-5
H,17.0,10.0,7.0,3.0,13.0,12.0,6.0,6.0,2.0,4.0,0.0,0.0,1.74,3.966666666666667,4.418333333333333,1.78,4.2,4.5,9,2023,1.72,2.31,1.67,2.22,-1,0.24933431122719324,913.3543436788824,926.4088464332953,-1.0,-0.369,0.0,1,2,4,-1
D,15.0,6.0,7.0,6.0,9.0,13.0,9.0,2.0,1.0,1.0,0.0,0.0,1.3500000000000003,5.206666666666667,8.278333333333334,1.38,5.49,8.5,9,2023,1.63,2.59,1.56,2.46,2,0.2450883375885501,1056.5983567173441,1057.9821628167626,20.0,-1.037,-0.06666666666666676,7,9,4,7
H,22.0,12.0,10.0,8.0,3.0,9.0,5.0,1.0,0.0,3.0,0.0,0.0,1.3366666666666667,5.5683333333333325,8.040000000000001,1.37,5.91,9.0,9,2023,1.49,2.9,1.44,2.79,19,0.20993916133332194,1106.589816157276,1013.8686026827376,-114.0,0.8419999999999999,0.13333333333333341,3,4,3,2
A,22.0,12.0,6.0,5.0,11.0,10.0,7.0,6.0,2.0,2.0,0.0,0.0,2.1633333333333336,3.3716666666666666,3.3816666666666664,2.23,3.48,3.49,9,2023,2.08,1.86,2.0,1.83,-1,0.24933431122719324,957.84936973269,970.9879752993439,2.0,1.347,-0.2,-1,-1,-2,-1
H,18.0,15.0,5.0,4.0,8.0,6.0,1.0,6.0,2.0,2.0,0.0,0.0,1.9433333333333334,3.4283333333333332,4.134999999999999,2.01,3.5,4.31,9,2023,2.27,1.83,2.16,1.71,-4,0.2528815935799697,932.0577257975395,964.6488313949231,-1.0,-0.17300000000000004,-0.06666666666666665,0,1,1,2
H,11.0,8.0,7.0,3.0,11.0,11.0,4.0,3.0,1.0,2.0,0.0,0.0,2.5283333333333333,3.6400000000000006,2.5966666666666662,2.67,3.7,2.66,10,2023,1.67,2.49,1.6,2.38,5,0.24018241989943095,1098.7194245582134,1056.61827118264,0.0,2.622,0.20000000000000007,-2,-2,3,-4
H,10.0,9.0,4.0,5.0,8.0,16.0,7.0,2.0,1.0,2.0,0.0,0.0,3.49,3.5416666666666665,2.0566666666666666,3.64,3.7,2.1,10,2023,1.92,2.09,1.84,1.99,-6,0.25484097628647767,928.3847782863528,939.2932488552736,2.0,-0.03299999999999992,0.2,-4,-2,-7,-3
A,14.0,8.0,4.0,3.0,9.0,14.0,6.0,2.0,1.0,2.0,0.0,0.0,2.7366666666666664,3.4166666666666665,2.533333333333333,2.82,3.5,2.65,10,2023,1.9,2.08,1.86,1.98,2,0.2450883375885501,1057.9622483514668,1040.8407849231571,0.0,0.82,0.19999999999999996,-4,-9,-3,-1
H,20.0,8.0,7.0,2.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,1.3933333333333333,4.661666666666666,8.321666666666667,1.41,4.92,9.0,10,2023,1.9,2.05,1.84,1.99,7,0.23656617918391817,999.4994238458912,948.2458728786238,0.0,1.869,0.2,4,5,3,6
H,13.0,10.0,5.0,4.0,13.0,23.0,5.0,3.0,3.0,3.0,0.0,0.0,2.0433333333333334,3.5549999999999997,3.551666666666667,2.1,3.68,3.76,10,2023,1.92,2.06,1.85,1.99,-5,0.2539026408113929,970.3536850068231,1006.670424536731,1.0,-1.262,-0.2,1,1,0,2
A,11.0,12.0,2.0,4.0,7.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,3.5283333333333338,3.5116666666666667,2.0683333333333334,3.62,3.67,2.11,10,2023,1.93,2.06,1.85,1.99,-1,0.24933431122719324,980.6099959915724,999.0828599348233,1.0,-1.318,0.0,-6,-4,-8,-5
H,21.0,5.0,8.0,0.0,4.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,1.11,10.045,20.400000000000002,1.13,10.77,23.0,10,2023,1.28,4.1,1.25,3.9,29,0.18325102179538824,1121.37555890519,948.2273490404615,-1.0,2.112,0.6666666666666667,10,9,13,8
H,16.0,6.0,6.0,3.0,14.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,1.7916666666666667,3.8149999999999995,4.330000000000001,1.83,3.99,4.55,10,2023,1.82,2.17,1.77,2.08,3,0.24352432716659092,1045.482794277743,1025.5973940507056,0.0,0.621,0.0,5,5,5,4
D,6.0,12.0,3.0,2.0,13.0,19.0,1.0,4.0,3.0,3.0,0.0,0.0,3.3416666666666663,3.391666666666666,2.186666666666667,3.4,3.6,2.22,10,2023,2.06,1.89,2.01,1.83,-13,0.2590034042936496,900.469941256904,982.8420004569739,-1.0,-0.69,-0.5333333333333333,-2,-4,-2,-2
H,17.0,8.0,8.0,2.0,9.0,7.0,4.0,2.0,1.0,3.0,0.0,0.0,1.751666666666667,3.8000000000000003,4.578333333333333,1.79,3.9,4.82,10,2023,1.85,2.11,1.8,2.04,-7,0.25569545875893795,948.4606843138389,1001.2632593466151,0.0,-1.8760000000000001,-0.3333333333333333,2,-1,3,3
A,18.0,8.0,7.0,4.0,12.0,11.0,7.0,1.0,0.0,3.0,0.0,0.0,4.473333333333334,3.6666666666666674,1.8,4.78,3.75,1.85,11,2023,2.13,1.91,1.98,1.83,-5,0.2539026408113929,981.6782938294523,1016.5702497761255,-2.0,-1.842,-0.06666666666666665,-3,-3,-3,-3
H,7.0,21.0,3.0,7.0,12.0,15.0,2.0,11.0,3.0,1.0,0.0,0.0,3.145,3.3783333333333334,2.2816666666666667,3.32,3.52,2.3,11,2023,1.99,1.95,1.93,1.89,-7,0.25569545875893795,1002.0267032379965,1047.4698515468772,0.0,-1.417,-0.19999999999999996,-2,-1,-2,-2
D,19.0,10.0,4.0,6.0,9.0,11.0,5.0,6.0,2.0,0.0,0.0,0.0,1.875,3.6616666666666666,4.071666666666666,1.92,3.77,4.23,11,2023,1.99,2.02,1.9,1.92,11,0.22856658453585282,984.0009797033799,938.6986461799314,-1.0,1.6880000000000002,-0.1333333333333333,2,4,3,2
A,16.0,9.0,4.0,4.0,10.0,11.0,6.0,3.0,0.0,2.0,0.0,0.0,5.788333333333334,4.315,1.5516666666666667,6.23,4.49,1.57,11,2023,1.67,2.41,1.62,2.31,-17,0.2594103352677679,995.6289351268869,1107.5135524606192,0.0,-3.2479999999999998,-0.46666666666666673,-7,-7,-8,-7
D,14.0,8.0,5.0,1.0,18.0,13.0,9.0,2.0,2.0,2.0,0.0,0.0,2.2883333333333336,3.4333333333333336,3.1033333333333335,2.38,3.55,3.12,11,2023,1.91,2.05,1.85,1.98,-7,0.25569545875893795,928.979380961695,981.3951744166673,1.0,-0.3330000000000001,-0.1333333333333333,2,1,4,0
H,13.0,16.0,2.0,6.0,10.0,7.0,5.0,6.0,3.0,1.0,0.0,0.0,3.6666666666666665,4.001666666666666,1.888333333333333,4.0,4.11,1.9,11,2023,1.5,2.8,1.46,2.7,-16,0.2594470348798358,1047.8241432802342,1134.8548867726836,-1.0,-2.713,-0.4666666666666667,-1,-1,-6,2
D,15.0,9.0,2.0,2.0,13.0,11.0,4.0,4.0,3.0,1.0,0.0,0.0,1.9816666666666665,3.7100000000000004,3.5916666666666672,2.04,3.8,3.8,11,2023,1.78,2.27,1.7,2.18,-14,0.2592428553340992,1008.5516686286802,1069.0534850904523,-1.0,-0.03400000000000003,-0.19999999999999996,2,2,4,1
D,10.0,25.0,8.0,4.0,7.0,3.0,4.0,14.0,1.0,1.0,0.0,0.0,2.9266666666666663,3.3699999999999997,2.4133333333333336,3.08,3.42,2.47,11,2023,2.04,1.98,1.93,1.9,-5,0.2539026408113929,934.7480211729678,965.7229639570741,1.0,-0.24700000000000005,-0.4,-3,-2,-5,-3
